ImageId,True Label, Predicted Label
2139,5,2
2140,2,2
2141,1,2
2142,2,2
2143,8,2
2144,1,2
2145,9,2
2146,0,2
2147,6,2
2148,3,2
2149,3,2
2150,0,2
2151,0,2
2152,2,2
2153,6,2
2154,8,2
2155,1,2
2156,6,2
2157,1,2
2158,7,2
2159,5,2
2160,6,2
2161,6,2
2162,3,2
2163,0,2
2164,4,2
2165,2,2
2166,2,2
2167,8,2
2168,6,2
2169,4,2
2170,8,2
2171,4,2
2172,2,2
2173,3,2
2174,0,2
2175,4,2
2176,0,2
2177,5,2
2178,6,2
2179,5,2
2180,6,2
2181,0,2
2182,5,2
2183,3,2
2184,8,2
2185,3,2
2186,1,2
2187,7,2
2188,6,2
2189,3,2
2190,0,2
2191,8,2
2192,4,2
2193,7,2
2194,6,2
2195,7,2
2196,9,2
2197,7,2
2198,3,2
2199,3,2
2200,3,2
2201,2,2
2202,6,2
2203,1,2
2204,7,2
2205,7,2
2206,1,2
2207,8,2
2208,3,2
2209,9,2
2210,5,2
2211,1,2
2212,5,2
2213,0,2
2214,8,2
2215,3,2
2216,9,2
2217,6,2
2218,1,2
2219,7,2
2220,0,2
2221,0,2
2222,7,2
2223,5,2
2224,3,2
2225,1,2
2226,2,2
2227,7,2
2228,3,2
2229,9,2
2230,1,2
2231,2,2
2232,9,2
2233,6,2
2234,9,2
2235,9,2
2236,3,2
2237,9,2
2238,2,2
2239,2,2
2240,8,2
2241,2,2
2242,4,2
2243,0,2
2244,0,2
2245,1,2
2246,7,2
2247,6,2
2248,6,2
2249,1,2
2250,5,2
2251,7,2
2252,7,2
2253,9,2
2254,5,2
2255,4,2
2256,8,2
2257,7,2
2258,0,2
2259,9,2
2260,3,2
2261,0,2
2262,1,2
2263,4,2
2264,7,2
2265,8,2
2266,2,2
2267,5,2
2268,3,2
2269,1,2
2270,7,2
2271,9,2
2272,8,2
2273,1,2
2274,0,2
2275,8,2
2276,1,2
2277,6,2
2278,0,2
2279,1,2
2280,7,2
2281,8,2
2282,7,2
2283,4,2
2284,0,2
2285,2,2
2286,5,2
2287,0,2
2288,9,2
2289,4,2
2290,0,2
2291,9,2
2292,4,2
2293,8,2
2294,4,2
2295,0,2
2296,1,2
2297,3,2
2298,8,2
2299,0,2
2300,8,2
2301,8,2
2302,2,2
2303,3,2
2304,6,2
2305,2,2
2306,6,2
2307,6,2
2308,7,2
2309,9,2
2310,3,2
2311,8,2
2312,7,2
2313,0,2
2314,3,2
2315,3,2
2316,8,2
2317,8,2
2318,4,2
2319,8,2
2320,9,2
2321,2,2
2322,4,2
2323,5,2
2324,1,2
2325,0,2
2326,1,2
2327,4,2
2328,2,2
2329,0,2
2330,5,2
2331,4,2
2332,6,2
2333,1,2
2334,4,2
2335,9,2
2336,1,2
2337,8,2
2338,4,2
2339,1,2
2340,8,2
2341,3,2
2342,0,2
2343,6,2
2344,7,2
2345,9,2
2346,7,2
2347,8,2
2348,2,2
2349,8,2
2350,6,2
2351,4,2
2352,3,2
2353,4,2
2354,4,2
2355,6,2
2356,0,2
2357,3,2
2358,4,2
2359,5,2
2360,3,2
2361,8,2
2362,7,2
2363,8,2
2364,0,2
2365,5,2
2366,2,2
2367,2,2
2368,9,2
2369,2,2
2370,2,2
2371,8,2
2372,9,2
2373,1,2
2374,4,2
2375,9,2
2376,7,2
2377,1,2
2378,0,2
2379,6,2
2380,7,2
2381,0,2
2382,0,2
2383,4,2
2384,6,2
2385,2,2
2386,9,2
2387,7,2
2388,9,2
2389,9,2
2390,0,2
2391,6,2
2392,9,2
2393,5,2
2394,0,2
2395,4,2
2396,6,2
2397,3,2
2398,4,2
2399,1,2
2400,7,2
2401,2,2
2402,8,2
2403,9,2
2404,3,2
2405,4,2
2406,6,2
2407,0,2
2408,8,2
2409,9,2
2410,4,2
2411,2,2
2412,0,2
2413,1,2
2414,2,2
2415,3,2
2416,1,2
2417,8,2
2418,1,2
2419,5,2
2420,9,2
2421,4,2
2422,3,2
2423,5,2
2424,4,2
2425,8,2
2426,7,2
2427,9,2
2428,6,2
2429,6,2
2430,2,2
2431,1,2
2432,4,2
2433,6,2
2434,5,2
2435,0,2
2436,7,2
2437,9,2
2438,9,2
2439,4,2
2440,3,2
2441,8,2
2442,7,2
2443,0,2
2444,5,2
2445,2,2
2446,3,2
2447,1,2
2448,3,2
2449,6,2
2450,6,2
2451,9,2
2452,7,2
2453,4,2
2454,9,2
2455,6,2
2456,7,2
2457,2,2
2458,8,2
2459,1,2
2460,7,2
2461,6,2
2462,9,2
2463,0,2
2464,3,2
2465,2,2
2466,9,2
2467,4,2
2468,7,2
2469,3,2
2470,0,2
2471,0,2
2472,2,2
2473,7,2
2474,7,2
2475,5,2
2476,7,2
2477,7,2
2478,5,2
2479,4,2
2480,2,2
2481,4,2
2482,8,2
2483,1,2
2484,8,2
2485,5,2
2486,0,2
2487,5,2
2488,0,2
2489,0,2
2490,7,2
2491,8,2
2492,8,2
2493,9,2
2494,2,2
2495,3,2
2496,1,2
2497,7,2
2498,2,2
2499,4,2
2500,3,2
2501,9,2
2502,7,2
2503,8,2
2504,3,2
2505,3,2
2506,6,2
2507,8,2
2508,9,2
2509,4,2
2510,0,2
2511,7,2
2512,1,2
2513,7,2
2514,4,2
2515,1,2
2516,6,2
2517,3,2
2518,0,2
2519,6,2
2520,1,2
2521,6,2
2522,7,2
2523,6,2
2524,9,2
2525,4,2
2526,5,2
2527,4,2
2528,6,2
2529,2,2
2530,9,2
2531,7,2
2532,7,2
2533,4,2
2534,5,2
2535,0,2
2536,5,2
2537,9,2
2538,6,2
2539,3,2
2540,6,2
2541,3,2
2542,9,2
2543,9,2
2544,2,2
2545,9,2
2546,0,2
2547,8,2
2548,1,2
2549,4,2
2550,0,2
2551,1,2
2552,7,2
2553,9,2
2554,2,2
2555,9,2
2556,5,2
2557,2,2
2558,8,2
2559,3,2
2560,8,2
2561,2,2
2562,4,2
2563,8,2
2564,3,2
2565,3,2
2566,5,2
2567,2,2
2568,6,2
2569,1,2
2570,8,2
2571,2,2
2572,6,2
2573,7,2
2574,8,2
2575,0,2
2576,6,2
2577,5,2
2578,6,2
2579,2,2
2580,3,2
2581,1,2
2582,9,2
2583,6,2
2584,4,2
2585,6,2
2586,6,2
2587,0,2
2588,8,2
2589,3,2
2590,2,2
2591,5,2
2592,4,2
2593,5,2
2594,6,2
2595,4,2
2596,6,2
2597,7,2
2598,1,2
2599,4,2
2600,2,2
2601,8,2
2602,1,2
2603,6,2
2604,9,2
2605,9,2
2606,2,2
2607,7,2
2608,4,2
2609,9,2
2610,5,2
2611,5,2
2612,4,2
2613,5,2
2614,6,2
2615,5,2
2616,2,2
2617,3,2
2618,4,2
2619,2,2
2620,8,2
2621,2,2
2622,1,2
2623,9,2
2624,4,2
2625,4,2
2626,7,2
2627,8,2
2628,6,2
2629,8,2
2630,8,2
2631,4,2
2632,6,2
2633,0,2
2634,5,2
2635,6,2
2636,5,2
2637,1,2
2638,5,2
2639,1,2
2640,8,2
2641,2,2
2642,0,2
2643,9,2
2644,6,2
2645,8,2
2646,2,2
2647,2,2
2648,8,2
2649,4,2
2650,4,2
2651,2,2
2652,2,2
2653,5,2
2654,3,2
2655,7,2
2656,5,2
2657,5,2
2658,1,2
2659,9,2
2660,1,2
2661,6,2
2662,3,2
2663,8,2
2664,8,2
2665,4,2
2666,0,2
2667,0,2
2668,1,2
2669,9,2
2670,4,2
2671,2,2
2672,4,2
2673,4,2
2674,1,2
2675,2,2
2676,7,2
2677,9,2
2678,9,2
2679,8,2
2680,3,2
2681,2,2
2682,4,2
2683,7,2
2684,3,2
2685,8,2
2686,6,2
2687,6,2
2688,2,2
2689,2,2
2690,9,2
2691,6,2
2692,6,2
2693,4,2
2694,3,2
2695,6,2
2696,9,2
2697,4,2
2698,6,2
2699,2,2
2700,9,2
2701,9,2
2702,7,2
2703,3,2
2704,3,2
2705,3,2
2706,9,2
2707,2,2
2708,6,2
2709,8,2
2710,9,2
2711,6,2
2712,9,2
2713,2,2
2714,2,2
2715,8,2
2716,0,2
2717,8,2
2718,8,2
2719,0,2
2720,5,2
2721,0,2
2722,2,2
2723,6,2
2724,1,2
2725,6,2
2726,4,2
2727,1,2
2728,4,2
2729,1,2
2730,0,2
2731,1,2
2732,8,2
2733,8,2
2734,9,2
2735,0,2
2736,7,2
2737,2,2
2738,6,2
2739,2,2
2740,0,2
2741,3,2
2742,5,2
2743,0,2
2744,3,2
2745,4,2
2746,4,2
2747,9,2
2748,8,2
2749,3,2
2750,9,2
2751,2,2
2752,4,2
2753,6,2
2754,2,2
2755,7,2
2756,4,2
2757,3,2
2758,4,2
2759,0,2
2760,4,2
2761,7,2
2762,0,2
2763,0,2
2764,5,2
2765,3,2
2766,5,2
2767,4,2
2768,9,2
2769,8,2
2770,7,2
2771,1,2
2772,5,2
2773,1,2
2774,4,2
2775,1,2
2776,4,2
2777,9,2
2778,5,2
2779,2,2
2780,1,2
2781,5,2
2782,9,2
2783,5,2
2784,7,2
2785,4,2
2786,3,2
2787,9,2
2788,3,2
2789,4,2
2790,4,2
2791,3,2
2792,0,2
2793,1,2
2794,3,2
2795,7,2
2796,7,2
2797,2,2
2798,4,2
2799,1,2
2800,7,2
2801,1,2
2802,7,2
2803,9,2
2804,5,2
2805,3,2
2806,4,2
2807,8,2
2808,8,2
2809,7,2
2810,9,2
2811,3,2
2812,3,2
2813,2,2
2814,6,2
2815,8,2
2816,7,2
2817,0,2
2818,6,2
2819,7,2
2820,1,2
2821,1,2
2822,1,2
2823,4,2
2824,6,2
2825,6,2
2826,3,2
2827,1,2
2828,8,2
2829,3,2
2830,5,2
2831,7,2
2832,2,2
2833,7,2
2834,1,2
2835,9,2
2836,1,2
2837,7,2
2838,2,2
2839,1,2
2840,4,2
2841,9,2
2842,7,2
2843,6,2
2844,3,2
2845,7,2
2846,8,2
2847,7,2
2848,7,2
2849,9,2
2850,4,2
2851,8,2
2852,6,2
2853,2,2
2854,6,2
2855,6,2
2856,9,2
2857,0,2
2858,3,2
2859,6,2
2860,5,2
2861,5,2
2862,1,2
2863,4,2
2864,9,2
2865,5,2
2866,0,2
2867,8,2
2868,1,2
2869,7,2
2870,7,2
2871,0,2
2872,5,2
2873,4,2
2874,5,2
2875,6,2
2876,8,2
2877,7,2
2878,5,2
2879,4,2
2880,1,2
2881,9,2
2882,0,2
2883,1,2
2884,7,2
2885,4,2
2886,6,2
2887,9,2
2888,0,2
2889,5,2
2890,8,2
2891,0,2
2892,0,2
2893,4,2
2894,3,2
2895,4,2
2896,0,2
2897,7,2
2898,9,2
2899,3,2
2900,0,2
2901,8,2
2902,8,2
2903,2,2
2904,3,2
2905,2,2
2906,0,2
2907,0,2
2908,8,2
2909,9,2
2910,4,2
2911,7,2
2912,2,2
2913,7,2
2914,9,2
2915,9,2
2916,4,2
2917,6,2
2918,7,2
2919,1,2
2920,5,2
2921,1,2
2922,7,2
2923,1,2
2924,2,2
2925,6,2
2926,0,2
2927,3,2
2928,3,2
2929,6,2
2930,3,2
2931,1,2
2932,9,2
2933,8,2
2934,0,2
2935,0,2
2936,0,2
2937,0,2
2938,3,2
2939,4,2
2940,0,2
2941,2,2
2942,4,2
2943,3,2
2944,4,2
2945,6,2
2946,1,2
2947,0,2
2948,5,2
2949,3,2
2950,6,2
2951,7,2
2952,9,2
2953,2,2
2954,7,2
2955,0,2
2956,6,2
2957,3,2
2958,1,2
2959,3,2
2960,0,2
2961,0,2
2962,3,2
2963,6,2
2964,4,2
2965,1,2
2966,6,2
2967,0,2
2968,4,2
2969,3,2
2970,9,2
2971,0,2
2972,5,2
2973,5,2
2974,6,2
2975,2,2
2976,4,2
2977,6,2
2978,6,2
2979,0,2
2980,0,2
2981,0,2
2982,9,2
2983,2,2
2984,4,2
2985,2,2
2986,9,2
2987,3,2
2988,1,2
2989,1,2
2990,0,2
2991,9,2
2992,1,2
2993,2,2
2994,6,2
2995,5,2
2996,8,2
2997,2,2
2998,9,2
2999,0,2
3000,3,2
3001,7,2
3002,5,2
3003,1,2
3004,4,2
3005,1,2
3006,1,2
3007,9,2
3008,1,2
3009,3,2
3010,2,2
3011,8,2
3012,7,2
3013,3,2
3014,4,2
3015,7,2
3016,4,2
3017,6,2
3018,8,2
3019,4,2
3020,5,2
3021,5,2
3022,4,2
3023,1,2
3024,4,2
3025,0,2
3026,5,2
3027,6,2
3028,5,2
3029,3,2
3030,9,2
3031,0,2
3032,7,2
3033,6,2
3034,2,2
3035,8,2
3036,1,2
3037,8,2
3038,0,2
3039,1,2
3040,3,2
3041,8,2
3042,1,2
3043,0,2
3044,8,2
3045,1,2
3046,5,2
3047,7,2
3048,3,2
3049,8,2
3050,7,2
3051,6,2
3052,9,2
3053,7,2
3054,2,2
3055,5,2
3056,8,2
3057,4,2
3058,1,2
3059,6,2
3060,4,2
3061,2,2
3062,4,2
3063,9,2
3064,4,2
3065,1,2
3066,1,2
3067,2,2
3068,7,2
3069,7,2
3070,3,2
3071,6,2
3072,1,2
3073,3,2
3074,5,2
3075,0,2
3076,9,2
3077,5,2
3078,2,2
3079,9,2
3080,1,2
3081,5,2
3082,9,2
3083,4,2
3084,2,2
3085,6,2
3086,9,2
3087,3,2
3088,1,2
3089,1,2
3090,4,2
3091,2,2
3092,4,2
3093,7,2
3094,1,2
3095,8,2
3096,2,2
3097,7,2
3098,9,2
3099,6,2
3100,1,2
3101,2,2
3102,5,2
3103,0,2
3104,7,2
3105,4,2
3106,1,2
3107,6,2
3108,9,2
3109,7,2
3110,1,2
3111,4,2
3112,0,2
3113,9,2
3114,5,2
3115,6,2
3116,2,2
3117,8,2
3118,2,2
3119,0,2
3120,5,2
3121,7,2
3122,4,2
3123,2,2
3124,1,2
3125,1,2
3126,9,2
3127,8,2
3128,8,2
3129,1,2
3130,0,2
3131,0,2
3132,9,2
3133,7,2
3134,5,2
3135,2,2
3136,2,2
3137,7,2
3138,7,2
3139,7,2
3140,1,2
3141,8,2
3142,1,2
3143,6,2
3144,3,2
3145,4,2
3146,0,2
3147,9,2
3148,7,2
3149,7,2
3150,4,2
3151,0,2
3152,3,2
3153,1,2
3154,2,2
3155,0,2
3156,5,2
3157,9,2
3158,3,2
3159,6,2
3160,7,2
3161,6,2
3162,9,2
3163,0,2
3164,1,2
3165,6,2
3166,4,2
3167,3,2
3168,3,2
3169,2,2
3170,7,2
3171,6,2
3172,4,2
3173,7,2
3174,9,2
3175,9,2
3176,4,2
3177,7,2
3178,7,2
3179,1,2
3180,5,2
3181,7,2
3182,6,2
3183,6,2
3184,1,2
3185,4,2
3186,5,2
3187,8,2
3188,2,2
3189,3,2
3190,0,2
3191,3,2
3192,6,2
3193,0,2
3194,2,2
3195,1,2
3196,0,2
3197,4,2
3198,7,2
3199,0,2
3200,9,2
3201,7,2
3202,3,2
3203,0,2
3204,0,2
3205,0,2
3206,5,2
3207,5,2
3208,0,2
3209,1,2
3210,1,2
3211,2,2
3212,7,2
3213,7,2
3214,7,2
3215,7,2
3216,8,2
3217,6,2
3218,1,2
3219,9,2
3220,3,2
3221,6,2
3222,6,2
3223,8,2
3224,4,2
3225,2,2
3226,9,2
3227,1,2
3228,4,2
3229,5,2
3230,2,2
3231,4,2
3232,3,2
3233,5,2
3234,4,2
3235,6,2
3236,6,2
3237,7,2
3238,8,2
3239,6,2
3240,5,2
3241,5,2
3242,9,2
3243,5,2
3244,6,2
3245,8,2
3246,2,2
3247,3,2
3248,7,2
3249,0,2
3250,2,2
3251,6,2
3252,7,2
3253,3,2
3254,5,2
3255,9,2
3256,4,2
3257,8,2
3258,8,2
3259,3,2
3260,5,2
3261,7,2
3262,2,2
3263,8,2
3264,7,2
3265,6,2
3266,9,2
3267,2,2
3268,4,2
3269,2,2
3270,0,2
3271,8,2
3272,5,2
3273,0,2
3274,1,2
3275,4,2
3276,7,2
3277,6,2
3278,6,2
3279,7,2
3280,9,2
3281,9,2
3282,9,2
3283,8,2
3284,4,2
3285,6,2
3286,6,2
3287,6,2
3288,0,2
3289,0,2
3290,0,2
3291,6,2
3292,0,2
3293,5,2
3294,0,2
3295,8,2
3296,9,2
3297,5,2
3298,8,2
3299,1,2
3300,0,2
3301,3,2
3302,1,2
3303,1,2
3304,0,2
3305,0,2
3306,4,2
3307,2,2
3308,8,2
3309,1,2
3310,4,2
3311,5,2
3312,5,2
3313,6,2
3314,0,2
3315,5,2
3316,1,2
3317,5,2
3318,6,2
3319,6,2
3320,0,2
3321,1,2
3322,9,2
3323,2,2
3324,7,2
3325,4,2
3326,1,2
3327,2,2
3328,5,2
3329,5,2
3330,4,2
3331,6,2
3332,3,2
3333,8,2
3334,2,2
3335,8,2
3336,8,2
3337,1,2
3338,7,2
3339,9,2
3340,7,2
3341,3,2
3342,5,2
3343,6,2
3344,2,2
3345,2,2
3346,6,2
3347,8,2
3348,0,2
3349,2,2
3350,8,2
3351,5,2
3352,6,2
3353,9,2
3354,1,2
3355,9,2
3356,9,2
3357,2,2
3358,4,2
3359,1,2
3360,5,2
3361,9,2
3362,2,2
3363,8,2
3364,9,2
3365,2,2
3366,3,2
3367,1,2
3368,2,2
3369,8,2
3370,3,2
3371,8,2
3372,9,2
3373,2,2
3374,3,2
3375,6,2
3376,9,2
3377,2,2
3378,7,2
3379,5,2
3380,1,2
3381,8,2
3382,6,2
3383,2,2
3384,0,2
3385,9,2
3386,3,2
3387,0,2
3388,9,2
3389,0,2
3390,1,2
3391,4,2
3392,4,2
3393,6,2
3394,1,2
3395,4,2
3396,6,2
3397,3,2
3398,0,2
3399,5,2
3400,7,2
3401,7,2
3402,6,2
3403,9,2
3404,0,2
3405,2,2
3406,6,2
3407,4,2
3408,2,2
3409,4,2
3410,7,2
3411,6,2
3412,8,2
3413,2,2
3414,6,2
3415,5,2
3416,6,2
3417,9,2
3418,6,2
3419,4,2
3420,9,2
3421,1,2
3422,5,2
3423,3,2
3424,3,2
3425,9,2
3426,7,2
3427,2,2
3428,7,2
3429,4,2
3430,4,2
3431,5,2
3432,3,2
3433,6,2
3434,8,2
3435,0,2
3436,0,2
3437,4,2
3438,7,2
3439,3,2
3440,8,2
3441,2,2
3442,7,2
3443,4,2
3444,4,2
3445,6,2
3446,1,2
3447,4,2
3448,4,2
3449,2,2
3450,8,2
3451,4,2
3452,7,2
3453,4,2
3454,5,2
3455,2,2
3456,1,2
3457,7,2
3458,9,2
3459,4,2
3460,3,2
3461,6,2
3462,1,2
3463,8,2
3464,8,2
3465,0,2
3466,7,2
3467,2,2
3468,1,2
3469,5,2
3470,4,2
3471,2,2
3472,4,2
3473,5,2
3474,4,2
3475,9,2
3476,4,2
3477,6,2
3478,2,2
3479,5,2
3480,2,2
3481,2,2
3482,8,2
3483,8,2
3484,1,2
3485,5,2
3486,7,2
3487,9,2
3488,5,2
3489,4,2
3490,0,2
3491,4,2
3492,7,2
3493,1,2
3494,8,2
3495,2,2
3496,4,2
3497,5,2
3498,3,2
3499,5,2
3500,4,2
3501,1,2
3502,0,2
3503,6,2
3504,2,2
3505,1,2
3506,3,2
3507,0,2
3508,5,2
3509,6,2
3510,7,2
3511,9,2
3512,8,2
3513,1,2
3514,0,2
3515,3,2
3516,2,2
3517,6,2
3518,5,2
3519,1,2
3520,9,2
3521,9,2
3522,5,2
3523,1,2
3524,8,2
3525,9,2
3526,3,2
3527,6,2
3528,4,2
3529,2,2
3530,4,2
3531,5,2
3532,8,2
3533,7,2
3534,7,2
3535,1,2
3536,9,2
3537,3,2
3538,9,2
3539,4,2
3540,8,2
3541,8,2
3542,0,2
3543,4,2
3544,2,2
3545,1,2
3546,3,2
3547,0,2
3548,3,2
3549,3,2
3550,4,2
3551,5,2
3552,8,2
3553,2,2
3554,1,2
3555,1,2
3556,0,2
3557,6,2
3558,1,2
3559,1,2
3560,5,2
3561,1,2
3562,5,2
3563,3,2
3564,7,2
3565,1,2
3566,0,2
3567,1,2
3568,6,2
3569,1,2
3570,2,2
3571,0,2
3572,9,2
3573,2,2
3574,9,2
3575,3,2
3576,3,2
3577,4,2
3578,9,2
3579,9,2
3580,4,2
3581,9,2
3582,6,2
3583,9,2
3584,2,2
3585,4,2
3586,3,2
3587,8,2
3588,9,2
3589,4,2
3590,0,2
3591,3,2
3592,4,2
3593,0,2
3594,1,2
3595,7,2
3596,9,2
3597,6,2
3598,5,2
3599,3,2
3600,9,2
3601,0,2
3602,0,2
3603,1,2
3604,4,2
3605,0,2
3606,2,2
3607,2,2
3608,8,2
3609,6,2
3610,8,2
3611,3,2
3612,7,2
3613,0,2
3614,7,2
3615,1,2
3616,8,2
3617,7,2
3618,1,2
3619,5,2
3620,1,2
3621,4,2
3622,5,2
3623,8,2
3624,6,2
3625,5,2
3626,7,2
3627,3,2
3628,4,2
3629,4,2
3630,5,2
3631,6,2
3632,6,2
3633,6,2
3634,9,2
3635,7,2
3636,7,2
3637,4,2
3638,1,2
3639,9,2
3640,7,2
3641,2,2
3642,1,2
3643,8,2
3644,0,2
3645,1,2
3646,9,2
3647,9,2
3648,0,2
3649,1,2
3650,7,2
3651,8,2
3652,1,2
3653,6,2
3654,7,2
3655,8,2
3656,8,2
3657,1,2
3658,6,2
3659,2,2
3660,0,2
3661,9,2
3662,1,2
3663,2,2
3664,7,2
3665,7,2
3666,7,2
3667,7,2
3668,5,2
3669,6,2
3670,0,2
3671,0,2
3672,4,2
3673,0,2
3674,9,2
3675,0,2
3676,9,2
3677,5,2
3678,5,2
3679,7,2
3680,7,2
3681,7,2
3682,6,2
3683,7,2
3684,3,2
3685,7,2
3686,9,2
3687,4,2
3688,3,2
3689,1,2
3690,9,2
3691,6,2
3692,4,2
3693,1,2
3694,3,2
3695,1,2
3696,6,2
3697,9,2
3698,8,2
3699,0,2
3700,3,2
3701,9,2
3702,1,2
3703,1,2
3704,3,2
3705,6,2
3706,8,2
3707,9,2
3708,3,2
3709,7,2
3710,3,2
3711,5,2
3712,2,2
3713,5,2
3714,8,2
3715,7,2
3716,0,2
3717,0,2
3718,5,2
3719,1,2
3720,8,2
3721,8,2
3722,5,2
3723,8,2
3724,6,2
3725,4,2
3726,2,2
3727,2,2
3728,0,2
3729,9,2
3730,1,2
3731,9,2
3732,6,2
3733,9,2
3734,8,2
3735,0,2
3736,2,2
3737,4,2
3738,4,2
3739,1,2
3740,8,2
3741,0,2
3742,6,2
3743,6,2
3744,0,2
3745,3,2
3746,8,2
3747,6,2
3748,6,2
3749,8,2
3750,5,2
3751,3,2
3752,4,2
3753,9,2
3754,2,2
3755,6,2
3756,0,2
3757,3,2
3758,6,2
3759,0,2
3760,4,2
3761,3,2
3762,7,2
3763,1,2
3764,3,2
3765,6,2
3766,4,2
3767,4,2
3768,7,2
3769,7,2
3770,4,2
3771,3,2
3772,9,2
3773,1,2
3774,7,2
3775,4,2
3776,3,2
3777,6,2
3778,9,2
3779,3,2
3780,5,2
3781,0,2
3782,1,2
3783,9,2
3784,3,2
3785,5,2
3786,8,2
3787,9,2
3788,1,2
3789,5,2
3790,2,2
3791,1,2
3792,5,2
3793,1,2
3794,3,2
3795,9,2
3796,1,2
3797,3,2
3798,6,2
3799,6,2
3800,3,2
3801,3,2
3802,2,2
3803,3,2
3804,9,2
3805,0,2
3806,2,2
3807,0,2
3808,0,2
3809,9,2
3810,3,2
3811,1,2
3812,6,2
3813,8,2
3814,3,2
3815,3,2
3816,6,2
3817,7,2
3818,3,2
3819,3,2
3820,0,2
3821,8,2
3822,9,2
3823,2,2
3824,0,2
3825,5,2
3826,2,2
3827,3,2
3828,6,2
3829,9,2
3830,1,2
3831,4,2
3832,4,2
3833,6,2
3834,0,2
3835,4,2
3836,7,2
3837,3,2
3838,3,2
3839,6,2
3840,5,2
3841,2,2
3842,4,2
3843,4,2
3844,8,2
3845,9,2
3846,1,2
3847,1,2
3848,7,2
3849,9,2
3850,2,2
3851,8,2
3852,6,2
3853,2,2
3854,1,2
3855,7,2
3856,9,2
3857,4,2
3858,7,2
3859,8,2
3860,1,2
3861,0,2
3862,6,2
3863,3,2
3864,2,2
3865,1,2
3866,9,2
3867,7,2
3868,0,2
3869,6,2
3870,5,2
3871,0,2
3872,4,2
3873,6,2
3874,8,2
3875,8,2
3876,2,2
3877,4,2
3878,4,2
3879,7,2
3880,3,2
3881,2,2
3882,6,2
3883,9,2
3884,7,2
3885,1,2
3886,1,2
3887,0,2
3888,1,2
3889,2,2
3890,7,2
3891,4,2
3892,3,2
3893,9,2
3894,8,2
3895,1,2
3896,1,2
3897,9,2
3898,3,2
3899,5,2
3900,1,2
3901,7,2
3902,3,2
3903,6,2
3904,2,2
3905,4,2
3906,4,2
3907,6,2
3908,4,2
3909,3,2
3910,0,2
3911,8,2
3912,1,2
3913,4,2
3914,1,2
3915,3,2
3916,1,2
3917,7,2
3918,3,2
3919,2,2
3920,0,2
3921,3,2
3922,8,2
3923,1,2
3924,2,2
3925,6,2
3926,7,2
3927,2,2
3928,3,2
3929,3,2
3930,1,2
3931,4,2
3932,0,2
3933,1,2
3934,4,2
3935,9,2
3936,2,2
3937,8,2
3938,1,2
3939,5,2
3940,5,2
3941,5,2
3942,7,2
3943,8,2
3944,6,2
3945,1,2
3946,5,2
3947,6,2
3948,9,2
3949,5,2
3950,8,2
3951,2,2
3952,3,2
3953,8,2
3954,8,2
3955,6,2
3956,7,2
3957,1,2
3958,4,2
3959,5,2
3960,1,2
3961,6,2
3962,5,2
3963,8,2
3964,0,2
3965,2,2
3966,1,2
3967,1,2
3968,7,2
3969,3,2
3970,1,2
3971,2,2
3972,1,2
3973,1,2
3974,4,2
3975,5,2
3976,5,2
3977,4,2
3978,9,2
3979,7,2
3980,9,2
3981,4,2
3982,8,2
3983,7,2
3984,4,2
3985,1,2
3986,1,2
3987,4,2
3988,1,2
3989,3,2
3990,4,2
3991,7,2
3992,2,2
3993,9,2
3994,1,2
3995,8,2
3996,9,2
3997,2,2
3998,8,2
3999,2,2
4000,4,2
4001,6,2
4002,0,2
4003,9,2
4004,2,2
4005,3,2
4006,4,2
4007,4,2
4008,3,2
4009,9,2
4010,2,2
4011,4,2
4012,4,2
4013,4,2
4014,7,2
4015,2,2
4016,8,2
4017,7,2
4018,3,2
4019,3,2
4020,0,2
4021,5,2
4022,0,2
4023,5,2
4024,3,2
4025,1,2
4026,9,2
4027,6,2
4028,4,2
4029,0,2
4030,1,2
4031,7,2
4032,6,2
4033,9,2
